Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
CRWV260116P00055000,CRWV260116P00055000,BUY,FILLED,5.0,5.0,@1.86,1.86,DAY,2025-12-16T15:44:03.721Z,2025-12-16T15:44:13.301Z
TSM260116P00260000,TSM260116P00260000,BUY,FILLED,5.0,5.0,@3.1,3.06,DAY,2025-12-16T15:22:37.891Z,2025-12-16T15:22:57.568Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.25,10.25,DAY,2025-12-16T15:22:32.355Z,2025-12-16T15:22:39.059Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.45,10.45,DAY,2025-12-16T15:15:58.556Z,2025-12-16T15:15:58.607Z
CRSR260220P00005000,CRSR260220P00005000,SELL,FILLED,20.0,20.0,@0.2,0.2,DAY,2025-12-16T15:07:19.538Z,2025-12-16T15:20:56.490Z
COIN260116P00240000,COIN260116P00240000,SELL,FILLED,1.0,1.0,@9.45,9.45,DAY,2025-12-16T14:59:21.872Z,2025-12-16T14:59:22.289Z
IREN260116P00037000,IREN260116P00037000,SELL,FILLED,2.0,2.0,@5.15,5.22,DAY,2025-12-16T14:58:45.623Z,2025-12-16T14:59:08.761Z
IREN251226P00035000,IREN251226P00035000,SELL,FILLED,1.0,1.0,@2.21,2.26,DAY,2025-12-16T14:58:39.523Z,2025-12-16T14:59:02.465Z
ARM260116P00100000,ARM260116P00100000,SELL,FILLED,10.0,10.0,@0.76,0.76,DAY,2025-12-16T14:51:15.416Z,2025-12-16T14:51:46.696Z
ARM260116P00100000,ARM260116P00100000,SELL,FILLED,20.0,20.0,@0.77,0.77,DAY,2025-12-16T14:49:19.635Z,2025-12-16T14:49:19.695Z
TSLA251219P00445000,TSLA251219P00445000,SELL,FILLED,2.0,2.0,@1.68,1.75,DAY,2025-12-16T14:47:47.976Z,2025-12-16T14:47:48.126Z
QQQ251216C00614000,QQQ251216C00614000,SELL,FILLED,5.0,5.0,@0.36,0.36,DAY,2025-12-16T14:46:50.483Z,2025-12-16T14:46:55.738Z
QQQ251216P00604000,QQQ251216P00604000,BUY,FILLED,5.0,5.0,@1.06,1.02,DAY,2025-12-16T14:46:01.046Z,2025-12-16T14:46:08.674Z
KRE260116P00051000,KRE260116P00051000,SELL,CANCELLED,0.0,40.0,,,DAY,2025-12-16T14:44:34.893Z,
KRE260116P00050000,KRE260116P00050000,BUY,CANCELLED,0.0,40.0,,,DAY,2025-12-16T14:44:34.893Z,
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.35,10.35,DAY,2025-12-16T14:41:28.192Z,2025-12-16T14:41:28.234Z
COIN251226P00255000,COIN251226P00255000,SELL,FILLED,3.0,3.0,@8.65,8.65,DAY,2025-12-16T14:37:19.998Z,2025-12-16T14:37:20.042Z
TSLA251219P00445000,TSLA251219P00445000,BUY,FILLED,2.0,2.0,@2.6,2.6,DAY,2025-12-16T14:33:34.224Z,2025-12-16T14:33:36.167Z
USO260130C00068000,USO260130C00068000,SELL,FILLED,3.0,3.0,@2.38,2.38,DAY,2025-12-16T14:30:24.659Z,2025-12-16T14:30:24.869Z
QQQ251216P00607000,QQQ251216P00607000,SELL,FILLED,2.0,2.0,@1.17,1.17,DAY,2025-12-15T20:58:39.993Z,2025-12-15T20:58:40.111Z
QQQ251216C00614000,QQQ251216C00614000,BUY,FILLED,1.0,1.0,@0.99,0.98,DAY,2025-12-15T20:58:32.857Z,2025-12-15T20:58:33.055Z
QQQ251226P00607000,QQQ251226P00607000,SELL,FILLED,2.0,2.0,@5.88,5.88,DAY,2025-12-15T20:45:13.569Z,2025-12-15T20:45:20.363Z
ARM260116P00100000,ARM260116P00100000,BUY,FILLED,30.0,30.0,@0.75,0.75,DAY,2025-12-15T20:44:32.425Z,2025-12-15T20:44:32.519Z
QQQ251216P00607000,QQQ251216P00607000,BUY,FILLED,2.0,2.0,@1.06,1.05,DAY,2025-12-15T20:36:18.554Z,2025-12-15T20:36:18.802Z
QQQ251216C00614000,QQQ251216C00614000,BUY,FILLED,4.0,4.0,@1.24,1.21,DAY,2025-12-15T20:36:05.789Z,2025-12-15T20:36:39.201Z
QQQ251215P00608000,QQQ251215P00608000,SELL,FILLED,10.0,10.0,@0.07,0.07,DAY,2025-12-15T19:15:58.743Z,2025-12-15T19:15:58.784Z
QQQ251216C00616000,QQQ251216C00616000,SELL,FILLED,2.0,2.0,@0.91,0.91,DAY,2025-12-15T19:15:44.410Z,2025-12-15T19:15:45.359Z
QQQ251216C00616000,QQQ251216C00616000,BUY,FILLED,2.0,2.0,@1.12,1.11,DAY,2025-12-15T18:59:45.019Z,2025-12-15T18:59:45.057Z
CRSR260220P00005000,CRSR260220P00005000,BUY,FILLED,20.0,20.0,@0.25,0.21,DAY,2025-12-15T17:58:10.933Z,2025-12-15T17:58:30.954Z
COIN260116P00240000,COIN260116P00240000,BUY,FILLED,1.0,1.0,@10.35,10.35,DAY,2025-12-15T17:46:58.110Z,2025-12-15T17:46:58.157Z
QQQ251215P00608000,QQQ251215P00608000,BUY,FILLED,10.0,10.0,@0.2,0.18,DAY,2025-12-15T17:36:09.704Z,2025-12-15T17:36:09.736Z
SLV260116C00060000,SLV260116C00060000,SELL,FILLED,5.0,5.0,@2.27,2.27,DAY,2025-12-15T16:30:34.865Z,2025-12-15T16:30:34.997Z
GLD260116C00407000,GLD260116C00407000,SELL,CANCELLED,0.0,3.0,@5.75,,DAY,2025-12-15T16:21:49.713Z,
GDX251219C00095000,GDX251219C00095000,SELL,FILLED,75.0,75.0,@0.05,0.05,DAY,2025-12-15T16:18:37.638Z,2025-12-15T16:18:37.680Z
QQQ251215P00608000,QQQ251215P00608000,SELL,FILLED,6.0,6.0,@0.2,0.21,DAY,2025-12-15T16:16:31.818Z,2025-12-15T16:16:52.137Z
QQQ251215P00608000,QQQ251215P00608000,BUY,FILLED,6.0,6.0,@0.6,0.58,DAY,2025-12-15T15:53:41.399Z,2025-12-15T15:53:48.797Z
IREN260116P00037000,IREN260116P00037000,SELL,FILLED,1.0,1.0,@4.8,4.8,DAY,2025-12-15T15:33:07.331Z,2025-12-15T15:33:32.039Z
COIN251226P00255000,COIN251226P00255000,SELL,FILLED,1.0,1.0,@9.55,9.55,DAY,2025-12-15T15:32:55.047Z,2025-12-15T15:32:55.278Z
QQQ251215P00606000,QQQ251215P00606000,SELL,FILLED,9.0,9.0,@0.37,0.38,DAY,2025-12-15T15:32:44.293Z,2025-12-15T15:32:44.620Z
QQQ251215P00606000,QQQ251215P00606000,BUY,FILLED,9.0,9.0,@0.62,0.62,DAY,2025-12-15T15:24:54.096Z,2025-12-15T15:25:04.045Z
QQQ251215C00620000,QQQ251215C00620000,SELL,FILLED,5.0,5.0,@0.09,0.09,DAY,2025-12-15T15:21:18.135Z,2025-12-15T15:21:18.167Z
QQQ251215P00612000,QQQ251215P00612000,SELL,FILLED,4.0,4.0,@1.5,1.5,DAY,2025-12-15T15:21:10.223Z,2025-12-15T15:21:13.339Z
IREN251226P00035000,IREN251226P00035000,SELL,FILLED,2.0,2.0,@2.13,2.13,DAY,2025-12-15T15:16:01.772Z,2025-12-15T15:16:01.811Z
SLV260116C00060000,SLV260116C00060000,BUY,FILLED,5.0,5.0,@2.4,2.35,DAY,2025-12-15T15:11:03.597Z,2025-12-15T15:11:03.885Z
QQQ251215P00611000,QQQ251215P00611000,SELL,FILLED,5.0,5.0,@0.74,0.83,DAY,2025-12-15T15:06:08.509Z,2025-12-15T15:06:08.651Z
GDX251219C00095000,GDX251219C00095000,SELL,CANCELLED,0.0,75.0,@0.06,,DAY,2025-12-15T14:53:33.916Z,
GLD251219C00407000,GLD251219C00407000,SELL,FILLED,10.0,10.0,@1.18,1.18,DAY,2025-12-15T14:53:00.403Z,2025-12-15T14:53:00.444Z
QQQ251215P00604000,QQQ251215P00604000,SELL,FILLED,10.0,10.0,@0.08,0.09,DAY,2025-12-15T14:47:23.768Z,2025-12-15T14:47:23.853Z
QQQ251215P00611000,QQQ251215P00611000,BUY,FILLED,5.0,5.0,@0.52,0.52,DAY,2025-12-15T14:47:13.850Z,2025-12-15T14:47:14.995Z
AMD260116P00170000,AMD260116P00170000,SELL,FILLED,1.0,1.0,@1.22,1.22,DAY,2025-12-15T14:36:15.325Z,2025-12-15T14:36:15.588Z
TSM260116P00260000,TSM260116P00260000,BUY,FILLED,2.0,2.0,@2.91,2.91,DAY,2025-12-15T14:36:09.668Z,2025-12-15T14:36:09.707Z
QQQ251215P00612000,QQQ251215P00612000,BUY,FILLED,4.0,4.0,@0.63,0.63,DAY,2025-12-15T14:33:52.625Z,2025-12-15T14:34:18.356Z
TSM260116P00260000,TSM260116P00260000,BUY,FILLED,3.0,3.0,@2.53,2.53,DAY,2025-12-15T14:31:59.783Z,2025-12-15T14:31:59.996Z
QQQ251215C00620000,QQQ251215C00620000,BUY,FILLED,5.0,5.0,@0.61,0.61,DAY,2025-12-12T20:56:15.016Z,2025-12-12T20:56:15.055Z
COIN251226P00255000,COIN251226P00255000,BUY,FILLED,2.0,2.0,@5.8,5.56,DAY,2025-12-12T20:53:30.000Z,2025-12-12T20:53:30.414Z
QQQ251215P00610000,QQQ251215P00610000,SELL,FILLED,3.0,3.0,@1.77,1.78,DAY,2025-12-12T20:42:04.522Z,2025-12-12T20:42:11.609Z
QQQ251215P00604000,QQQ251215P00604000,BUY,FILLED,10.0,10.0,@0.66,0.64,DAY,2025-12-12T20:42:00.173Z,2025-12-12T20:42:00.314Z
QQQ251215P00610000,QQQ251215P00610000,SELL,FILLED,2.0,2.0,@2.06,2.06,DAY,2025-12-12T20:39:27.753Z,2025-12-12T20:39:39.478Z
SLV260116C00059500,SLV260116C00059500,BUY,FILLED,4.0,4.0,@1.92,1.91,DAY,2025-12-12T20:21:32.299Z,2025-12-12T20:21:32.422Z
QQQ251215P00610000,QQQ251215P00610000,BUY,FILLED,5.0,5.0,@1.12,1.06,DAY,2025-12-12T18:44:44.458Z,2025-12-12T18:44:44.593Z
QQQ251212C00617000,QQQ251212C00617000,SELL,FILLED,3.0,3.0,@0.94,0.96,DAY,2025-12-12T18:14:24.039Z,2025-12-12T18:14:24.229Z
GLD251219C00407000,GLD251219C00407000,BUY,FILLED,10.0,10.0,@0.98,0.98,DAY,2025-12-12T17:26:05.542Z,2025-12-12T17:26:05.662Z
GLD251219C00402000,GLD251219C00402000,BUY,CANCELLED,0.0,10.0,@1.09,,DAY,2025-12-12T17:25:10.569Z,
QQQ251212C00617000,QQQ251212C00617000,BUY,FILLED,3.0,3.0,@0.59,0.58,DAY,2025-12-12T17:04:25.440Z,2025-12-12T17:04:25.588Z
TSLA251219P00410000,TSLA251219P00410000,SELL,FILLED,5.0,5.0,@1.54,1.54,DAY,2025-12-12T17:03:40.841Z,2025-12-12T17:03:41.223Z
SLV251226C00070000,SLV251226C00070000,SELL,FILLED,50.0,50.0,@0.08,0.09,DAY,2025-12-12T16:35:19.248Z,2025-12-12T16:35:28.927Z
GDX251219C00095000,GDX251219C00095000,SELL,CANCELLED,0.0,25.0,@0.11,,DAY,2025-12-12T16:28:46.910Z,
QQQ251212P00608000,QQQ251212P00608000,SELL,FILLED,3.0,3.0,@0.58,0.58,DAY,2025-12-12T16:26:38.139Z,2025-12-12T16:26:38.181Z
QQQ251226P00607000,QQQ251226P00607000,SELL,FILLED,3.0,3.0,@6.61,6.61,DAY,2025-12-12T16:26:04.527Z,2025-12-12T16:26:29.281Z
AMD260116P00170000,AMD260116P00170000,BUY,FILLED,1.0,1.0,@1.64,1.61,DAY,2025-12-12T16:15:52.857Z,2025-12-12T16:15:53.010Z
QQQ251212P00608000,QQQ251212P00608000,BUY,FILLED,3.0,3.0,@0.65,0.65,DAY,2025-12-12T16:03:50.684Z,2025-12-12T16:03:50.729Z
TSLA251219P00410000,TSLA251219P00410000,BUY,FILLED,5.0,5.0,@1.5,1.47,DAY,2025-12-12T15:59:22.844Z,2025-12-12T15:59:23.123Z
GLD251219C00397000,GLD251219C00397000,SELL,FILLED,3.0,3.0,@4.05,4.05,DAY,2025-12-12T15:55:09.247Z,2025-12-12T15:55:09.322Z
GLD251219C00396000,GLD251219C00396000,SELL,FILLED,2.0,2.0,@4.45,4.45,DAY,2025-12-12T15:55:03.168Z,2025-12-12T15:55:19.019Z
SLV260116C00059500,SLV260116C00059500,SELL,PARTIAL_FILLED,4.0,5.0,@2.17,2.17,DAY,2025-12-12T15:53:01.819Z,2025-12-12T15:53:13.043Z
SLV251226C00070000,SLV251226C00070000,BUY,FILLED,50.0,50.0,@0.13,0.13,DAY,2025-12-12T15:46:30.956Z,2025-12-12T15:46:42.842Z
GLD251219C00397000,GLD251219C00397000,BUY,FILLED,3.0,3.0,@4.65,4.65,DAY,2025-12-12T15:38:14.006Z,2025-12-12T15:38:14.057Z
COIN251212P00267500,COIN251212P00267500,SELL,FILLED,2.0,2.0,@1.2,1.24,DAY,2025-12-12T15:37:26.793Z,2025-12-12T15:37:26.932Z
GLD251219C00396000,GLD251219C00396000,SELL,FILLED,3.0,3.0,@4.65,4.75,DAY,2025-12-12T15:35:27.399Z,2025-12-12T15:35:27.469Z
GDX260220C00089000,GDX260220C00089000,SELL,FILLED,5.0,5.0,@5.1,5.1,DAY,2025-12-12T15:33:25.706Z,2025-12-12T15:33:35.215Z
QQQ251212P00613000,QQQ251212P00613000,SELL,FILLED,5.0,5.0,@0.76,0.77,DAY,2025-12-12T15:32:28.233Z,2025-12-12T15:32:28.412Z
IREN260116P00037000,IREN260116P00037000,BUY,FILLED,5.0,5.0,@2.69,2.69,DAY,2025-12-12T15:27:20.776Z,2025-12-12T15:27:20.821Z
QQQ251212P00613000,QQQ251212P00613000,BUY,FILLED,5.0,5.0,@0.57,0.57,DAY,2025-12-12T15:25:11.562Z,2025-12-12T15:25:22.257Z
SLV251226C00070000,SLV251226C00070000,SELL,FILLED,50.0,50.0,@0.12,0.12,DAY,2025-12-12T15:24:39.692Z,2025-12-12T15:24:51.041Z
QQQ251212P00613000,QQQ251212P00613000,SELL,FILLED,10.0,10.0,@0.25,0.25,DAY,2025-12-12T15:17:59.054Z,2025-12-12T15:18:13.602Z
QQQ251212P00613000,QQQ251212P00613000,BUY,FILLED,10.0,10.0,@0.32,0.3,DAY,2025-12-12T15:17:29.446Z,2025-12-12T15:17:29.586Z
GLD251212P00391000,GLD251212P00391000,BUY,CANCELLED,0.0,100.0,@0.04,,DAY,2025-12-12T15:16:50.811Z,
QQQ251226P00607000,QQQ251226P00607000,BUY,FILLED,4.0,4.0,@3.58,3.58,DAY,2025-12-12T15:11:28.367Z,2025-12-12T15:11:35.938Z
QQQ251226P00607000,QQQ251226P00607000,SELL,FILLED,4.0,4.0,@2.93,2.99,DAY,2025-12-12T14:55:02.189Z,2025-12-12T14:55:02.461Z
COIN251212P00267500,COIN251212P00267500,BUY,FILLED,2.0,2.0,@0.63,0.63,DAY,2025-12-12T14:50:42.446Z,2025-12-12T14:50:42.487Z
COIN251226P00255000,COIN251226P00255000,BUY,FILLED,1.0,1.0,@4.0,4.0,DAY,2025-12-12T14:50:15.292Z,2025-12-12T14:50:36.184Z
AVGO251212P00367500,AVGO251212P00367500,SELL,FILLED,2.0,2.0,@3.0,3.05,DAY,2025-12-12T14:49:29.893Z,2025-12-12T14:49:29.935Z
IWM251226P00250000,IWM251226P00250000,SELL,FILLED,3.0,3.0,@1.25,1.25,DAY,2025-12-12T14:49:21.748Z,2025-12-12T14:49:21.791Z
QQQ251226P00607000,QQQ251226P00607000,BUY,FILLED,5.0,5.0,@3.27,3.21,DAY,2025-12-12T14:49:09.203Z,2025-12-12T14:49:09.342Z
IWM251226P00250000,IWM251226P00250000,BUY,FILLED,3.0,3.0,@1.3,1.27,DAY,2025-12-12T14:42:58.686Z,2025-12-12T14:42:58.831Z
AVGO251212P00367500,AVGO251212P00367500,BUY,FILLED,2.0,2.0,@1.8,1.8,DAY,2025-12-12T14:36:31.027Z,2025-12-12T14:36:31.131Z
KRE260116P00051000,KRE260116P00051000,SELL,CANCELLED,0.0,40.0,@0.01,,DAY,2025-12-11T20:59:32.797Z,
KRE260116P00050000,KRE260116P00050000,BUY,CANCELLED,0.0,40.0,@0.01,,DAY,2025-12-11T20:59:32.797Z,
GDX251219C00095000,GDX251219C00095000,BUY,FILLED,25.0,25.0,@0.19,0.18,DAY,2025-12-11T20:37:11.376Z,2025-12-11T20:37:11.522Z
GDX251219C00095000,GDX251219C00095000,BUY,FILLED,25.0,25.0,@0.18,0.18,DAY,2025-12-11T20:35:24.618Z,2025-12-11T20:35:37.114Z
GDX251219C00089000,GDX251219C00089000,SELL,FILLED,10.0,10.0,@1.18,1.19,DAY,2025-12-11T20:35:10.079Z,2025-12-11T20:35:10.222Z
GDX251219C00095000,GDX251219C00095000,BUY,FILLED,25.0,25.0,@0.21,0.19,DAY,2025-12-11T20:34:12.779Z,2025-12-11T20:34:12.970Z
USO260130C00068000,USO260130C00068000,BUY,FILLED,3.0,3.0,@3.8,3.8,DAY,2025-12-11T20:23:53.529Z,2025-12-11T20:23:53.566Z
AMD251219P00195000,AMD251219P00195000,SELL,FILLED,1.0,1.0,@0.54,0.54,DAY,2025-12-11T20:19:31.129Z,2025-12-11T20:19:31.167Z
IREN251226P00040000,IREN251226P00040000,SELL,FILLED,4.0,4.0,@1.66,1.66,DAY,2025-12-11T20:19:17.308Z,2025-12-11T20:19:17.351Z
COIN251212P00255000,COIN251212P00255000,SELL,FILLED,5.0,5.0,@0.28,0.36,DAY,2025-12-11T20:04:55.152Z,2025-12-11T20:04:55.321Z
GDX251219C00090000,GDX251219C00090000,SELL,FILLED,5.0,5.0,@0.93,0.93,DAY,2025-12-11T20:02:54.075Z,2025-12-11T20:02:54.310Z
SLV251226C00070000,SLV251226C00070000,BUY,FILLED,50.0,50.0,@0.14,0.14,DAY,2025-12-11T20:02:37.349Z,2025-12-11T20:02:37.469Z
GDX251219C00090000,GDX251219C00090000,BUY,FILLED,5.0,5.0,@0.94,0.93,DAY,2025-12-11T19:49:40.972Z,2025-12-11T19:49:41.106Z
COIN251226P00255000,COIN251226P00255000,SELL,FILLED,1.0,1.0,@5.8,5.98,DAY,2025-12-11T19:31:42.145Z,2025-12-11T19:31:42.314Z
IREN251226P00040000,IREN251226P00040000,SELL,FILLED,4.0,4.0,@1.92,1.95,DAY,2025-12-11T18:18:18.539Z,2025-12-11T18:18:18.681Z
COIN251219P00250000,COIN251219P00250000,SELL,FILLED,2.0,2.0,@3.3,3.54,DAY,2025-12-11T17:39:49.036Z,2025-12-11T17:39:49.174Z
QQQ251211P00616000,QQQ251211P00616000,SELL,FILLED,5.0,5.0,@0.15,0.15,DAY,2025-12-11T17:39:38.833Z,2025-12-11T17:39:39.047Z
QQQ251211P00616000,QQQ251211P00616000,BUY,FILLED,5.0,5.0,@0.44,0.43,DAY,2025-12-11T16:08:21.811Z,2025-12-11T16:08:21.868Z
QQQ251219P00608000,QQQ251219P00608000,BUY,CANCELLED,0.0,2.0,@2.64,,DAY,2025-12-11T16:07:50.822Z,
GDX260220C00089000,GDX260220C00089000,BUY,FILLED,5.0,5.0,@5.1,5.1,DAY,2025-12-11T15:41:20.912Z,2025-12-11T15:41:20.959Z
SLV260116C00059500,SLV260116C00059500,BUY,FILLED,5.0,5.0,@2.14,2.13,DAY,2025-12-11T15:18:27.253Z,2025-12-11T15:18:27.400Z
QQQ251219P00609000,QQQ251219P00609000,SELL,FILLED,3.0,3.0,@2.7,2.7,DAY,2025-12-11T15:12:38.006Z,2025-12-11T15:12:51.592Z
IREN251226P00035000,IREN251226P00035000,BUY,FILLED,5.0,5.0,@0.95,0.95,DAY,2025-12-11T15:03:45.289Z,2025-12-11T15:03:45.351Z
GLD251219C00396000,GLD251219C00396000,BUY,FILLED,5.0,5.0,@2.37,2.37,DAY,2025-12-11T14:38:45.741Z,2025-12-11T14:38:52.563Z
AMD251219P00195000,AMD251219P00195000,SELL,FILLED,4.0,4.0,@1.12,1.14,DAY,2025-12-11T14:36:04.543Z,2025-12-11T14:36:04.686Z
BABA260116C00170000,BABA260116C00170000,SELL,FILLED,2.0,2.0,@2.2,2.2,DAY,2025-12-11T14:35:30.756Z,2025-12-11T14:36:56.821Z
AMD251219P00195000,AMD251219P00195000,BUY,FILLED,5.0,5.0,@1.28,1.27,DAY,2025-12-11T14:35:15.984Z,2025-12-11T14:35:16.028Z
IREN251226P00040000,IREN251226P00040000,BUY,FILLED,8.0,8.0,@2.18,2.18,DAY,2025-12-11T14:31:51.062Z,2025-12-11T14:31:51.128Z
GOOGL251226C00335000,GOOGL251226C00335000,SELL,FILLED,2.0,2.0,@2.46,2.48,DAY,2025-12-11T14:31:15.005Z,2025-12-11T14:31:15.203Z
COIN251226P00255000,COIN251226P00255000,BUY,FILLED,2.0,2.0,@7.85,7.85,DAY,2025-12-11T14:30:27.142Z,2025-12-11T14:30:42.500Z
SLV260116C00060000,SLV260116C00060000,SELL,FILLED,5.0,5.0,@1.86,1.87,DAY,2025-12-10T20:57:24.647Z,2025-12-10T20:57:24.982Z
BABA260116C00170000,BABA260116C00170000,BUY,FILLED,2.0,2.0,@4.05,4.0,DAY,2025-12-10T20:52:14.131Z,2025-12-10T20:52:14.273Z
SLV260116C00060000,SLV260116C00060000,BUY,FILLED,5.0,5.0,@1.86,1.86,DAY,2025-12-10T20:17:48.712Z,2025-12-10T20:17:48.850Z
GOOGL251226C00335000,GOOGL251226C00335000,BUY,FILLED,2.0,2.0,@2.55,2.55,DAY,2025-12-10T20:02:53.612Z,2025-12-10T20:02:53.643Z
COIN251219P00250000,COIN251219P00250000,BUY,FILLED,2.0,2.0,@3.4,3.4,DAY,2025-12-10T19:42:23.707Z,2025-12-10T19:42:38.397Z
SPY251210C00687000,SPY251210C00687000,SELL,FILLED,2.0,2.0,@0.83,0.83,DAY,2025-12-10T19:37:09.949Z,2025-12-10T19:37:11.894Z
COIN251219P00250000,COIN251219P00250000,SELL,FILLED,2.0,2.0,@2.64,2.64,DAY,2025-12-10T19:35:09.192Z,2025-12-10T19:35:09.237Z
AAPL251226P00265000,AAPL251226P00265000,SELL,FILLED,10.0,10.0,@0.75,0.75,DAY,2025-12-10T19:34:32.135Z,2025-12-10T19:34:32.190Z
AAPL251226P00265000,AAPL251226P00265000,BUY,FILLED,10.0,10.0,@0.86,0.85,DAY,2025-12-10T19:29:49.391Z,2025-12-10T19:29:49.715Z
AAPL251226P00265000,AAPL251226P00265000,SELL,FILLED,10.0,10.0,@0.74,0.75,DAY,2025-12-10T19:17:24.085Z,2025-12-10T19:17:24.218Z
COIN251212P00255000,COIN251212P00255000,SELL,FILLED,5.0,5.0,@0.74,0.74,DAY,2025-12-10T19:10:05.729Z,2025-12-10T19:10:05.876Z
COIN251212P00255000,COIN251212P00255000,BUY,FILLED,8.0,8.0,@1.21,1.21,DAY,2025-12-10T19:03:08.363Z,2025-12-10T19:03:10.663Z
COIN251212P00255000,COIN251212P00255000,SELL,FILLED,8.0,8.0,@0.89,0.9,DAY,2025-12-10T19:01:00.929Z,2025-12-10T19:01:00.987Z
COIN251212P00255000,COIN251212P00255000,BUY,FILLED,5.0,5.0,@1.11,1.11,DAY,2025-12-10T18:48:18.982Z,2025-12-10T18:48:19.026Z
COIN251212P00255000,COIN251212P00255000,BUY,FILLED,2.0,2.0,@1.12,1.07,DAY,2025-12-10T18:43:44.967Z,2025-12-10T18:43:45.100Z
SLV260116C00055000,SLV260116C00055000,SELL,FILLED,3.0,3.0,@2.82,2.82,DAY,2025-12-10T18:43:31.745Z,2025-12-10T18:43:31.780Z
COIN251212P00255000,COIN251212P00255000,BUY,FILLED,2.0,2.0,@1.12,1.12,DAY,2025-12-10T18:41:48.268Z,2025-12-10T18:41:48.303Z
COIN251212P00255000,COIN251212P00255000,BUY,FILLED,1.0,1.0,@1.12,1.11,DAY,2025-12-10T18:41:15.801Z,2025-12-10T18:41:15.954Z
QQQ251211C00623000,QQQ251211C00623000,SELL,FILLED,1.0,1.0,@4.03,4.03,DAY,2025-12-10T16:41:03.481Z,2025-12-10T16:41:21.092Z
MSFT260116P00450000,MSFT260116P00450000,SELL,FILLED,3.0,3.0,@4.0,4.04,DAY,2025-12-10T16:22:41.283Z,2025-12-10T16:22:41.434Z
QQQ251211C00623000,QQQ251211C00623000,BUY,FILLED,1.0,1.0,@3.69,3.69,DAY,2025-12-10T16:17:14.597Z,2025-12-10T16:17:14.690Z
MSFT260116P00450000,MSFT260116P00450000,BUY,FILLED,3.0,3.0,@4.45,4.45,DAY,2025-12-10T15:56:13.439Z,2025-12-10T15:56:13.542Z
SLV251219C00055000,SLV251219C00055000,SELL,FILLED,10.0,10.0,@1.45,1.47,DAY,2025-12-10T14:39:28.650Z,2025-12-10T14:39:28.788Z
SPY251210C00687000,SPY251210C00687000,BUY,FILLED,2.0,2.0,@0.81,0.81,DAY,2025-12-09T20:32:20.126Z,2025-12-09T20:32:30.668Z
COIN251219P00250000,COIN251219P00250000,BUY,FILLED,1.0,1.0,@2.47,2.47,DAY,2025-12-09T18:37:53.204Z,2025-12-09T18:37:53.276Z
GDX251219C00089000,GDX251219C00089000,BUY,FILLED,10.0,10.0,@0.34,0.34,DAY,2025-12-09T16:50:36.651Z,2025-12-09T16:51:14.468Z
GLD260116C00407000,GLD260116C00407000,BUY,FILLED,3.0,3.0,@3.65,3.65,DAY,2025-12-09T15:59:39.684Z,2025-12-09T15:59:39.778Z
TSLA251226P00405000,TSLA251226P00405000,SELL,FILLED,2.0,2.0,@3.3,3.31,DAY,2025-12-09T15:54:45.536Z,2025-12-09T15:54:45.582Z
SLV251219C00055000,SLV251219C00055000,BUY,FILLED,5.0,5.0,@1.0,1.0,DAY,2025-12-09T14:31:31.185Z,2025-12-09T14:31:31.229Z
BIDU260220C00120000,BIDU260220C00120000,SELL,FILLED,1.0,1.0,@12.2,12.25,DAY,2025-12-09T14:30:46.948Z,2025-12-09T14:30:46.993Z
SLV251219C00055000,SLV251219C00055000,BUY,FILLED,5.0,5.0,@0.98,0.98,DAY,2025-12-09T14:30:33.230Z,2025-12-09T14:30:33.269Z
SLV260116C00055000,SLV260116C00055000,BUY,FILLED,3.0,3.0,@1.89,1.89,DAY,2025-12-08T20:18:19.023Z,2025-12-08T20:18:19.059Z
BIDU260220C00120000,BIDU260220C00120000,BUY,FILLED,1.0,1.0,@17.8,17.8,DAY,2025-12-08T17:58:04.318Z,2025-12-08T17:58:04.438Z
TLT251219P00087000,TLT251219P00087000,SELL,FILLED,19.0,19.0,@0.55,0.55,DAY,2025-12-08T16:51:59.238Z,2025-12-08T16:51:59.286Z
TSLA251226P00405000,TSLA251226P00405000,BUY,FILLED,2.0,2.0,@5.15,5.15,DAY,2025-12-08T16:50:57.548Z,2025-12-08T16:51:01.322Z
TSLA251226P00405000,TSLA251226P00405000,SELL,FILLED,1.0,1.0,@5.25,5.25,DAY,2025-12-08T16:37:36.016Z,2025-12-08T16:37:36.057Z
TSLA251226P00405000,TSLA251226P00405000,BUY,FILLED,1.0,1.0,@5.4,5.4,DAY,2025-12-08T16:36:27.011Z,2025-12-08T16:36:27.064Z
BIDU260220C00120000,BIDU260220C00120000,SELL,FILLED,1.0,1.0,@15.95,15.95,DAY,2025-12-08T16:02:14.342Z,2025-12-08T16:02:14.480Z
SLV260220C00055000,SLV260220C00055000,SELL,FILLED,10.0,10.0,@2.72,2.73,DAY,2025-12-08T16:01:53.231Z,2025-12-08T16:01:53.453Z
SLV251219C00055000,SLV251219C00055000,SELL,FILLED,2.0,2.0,@0.72,0.72,DAY,2025-12-08T15:04:36.349Z,2025-12-08T15:04:36.435Z
